id,name,date,tagline,description,minute,rating;;;
"1001019,Vice,2018,The Untold True Story That Changed The Course Of History,""George W. Bush picks Dick Cheney, the CEO of Halliburton Co., to be his Republican running mate in the 2000 presidential election. No stranger to politics, Cheney's impressive rǸsumǸ includes stints as White House chief of staff, House Minority Whip and defense secretary. When Bush wins by a narrow margin, Cheney begins to use his newfound power to help reshape the country and the world."",132,3.4";;;
"1001020,How to Train Your Dragon: The Hidden World,2019,The friendship of a lifetime,""As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless�?? discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup�??s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind."",104,3.64";;;
"1001021,Speed,1994,Get ready for rush hour,""Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end."",116,3.66";;;
"1001022,Skinamarink,2022,In this house...,""Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished."",100,2.87";;;
"1001023,Red Notice,2021,Pro and cons.,""An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen."",118,2.42";;;
"1001024,The Deer Hunter,1978,,""A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return."",183,4.18";;;
"1001025,Wonder,2017,Are you ready to meet Auggie Pullman?,""The story of August Pullman �?? a boy with facial differences �?? who enters fifth grade, attending a mainstream elementary school for the first time."",113,3.5";;;
"1001026,Independence Day,1996,Earth. Take a good look. It might be your last.,""On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile."",145,3.31";;;
1001027,Raising Arizona,1987,Their lawless years are behind them. Their child-rearing years lay ahead...,The Coen Brothers tell the story of an absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.,94,3.86;;;
"1001028,Irreversible,2002,Time destroys everything.,""Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass, and subsequently seeks revenge upon her assailant. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything."",98,3.79";;;
"1001029,Three Colours: Blue,1993,,""Julie is haunted by her grief after living through a tragic auto wreck that claimed the life of her composer husband and young daughter. Her initial reaction is to withdraw from her relationships, lock herself in her apartment and suppress her pain. But avoiding human interactions on the bustling streets of Paris proves impossible, and she eventually meets up with Olivier, an old friend who harbors a secret love for her, and who could draw her back to reality."",98,4.17";;;
"1001030,A Simple Favor,2018,Can you keep a secret?,""Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past."",117,3.19";;;
"1001031,The Fast and the Furious: Tokyo Drift,2006,""On the streets of Tokyo, speed needs no translation..."",""In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing"",104,3.04";;;
"1001032,The Wicker Man,1973,Flesh to touch...Flesh to burn! Don't keep the Wicker Man waiting!,""Police sergeant Neil Howie is called to an island village in search of a missing girl whom the locals claim never existed. Stranger still, however, are the rituals that take place there."",88,3.96";;;
"1001033,The Mist,2007,""Belief divides them, mystery surrounds them, but fear changes everything."",""After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity."",126,3.42";;;
"1001034,Mirror,1975,,""A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life."",107,4.34";;;
1001035,Natural Born Killers,1994,The media made them superstars,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,118,3.59;;;
"1001036,The Nun,2018,Pray For Forgiveness,""When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order�??s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in �??The Conjuring 2�?� as the abbey becomes a horrific battleground between the living and the damned."",96,2.08";;;
1001037,Rope,1948,The guest who's dead on time.,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,81,4.13;;;
"1001038,Point Break,1991,100% Pure Adrenaline!,""In Los Angeles, a gang of bank robbers call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. The F.B.I. believes that the members of the gang could be surfers and send young agent Johnny Utah undercover at the beach to mix with the surfers and gather information."",122,3.72";;;
"1001039,The Karate Kid,1984,Only the 'Old One' could teach him the secrets of the masters.,""Hassled by the school bullies, Daniel LaRusso has his share of adolescent woes. Luckily, his apartment building houses a resident martial arts master: Kesuke Miyagi, who agrees to train Daniel ... and ends up teaching him much more than self-defense. Armed with newfound confidence, skill and wisdom, Daniel ultimately faces off against his tormentors in this hugely popular classic underdog tale."",126,3.73";;;
"1001040,Halloween Ends,2022,""This Halloween, their saga ends."",""Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can�??t control, once and for all."",111,2.11";;;
